Time (s),AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Sampling Rate
4.5156250000e+000,4.1830771484e+003,4.2030771484e+003,4.1841025391e+003,4.1841025391e+003,4.1866665039e+003,4.1871796875e+003,4.1712822266e+003,4.1882050781e+003,4.1851284180e+003,4.2456411133e+003,4.1851284180e+003,4.1774360352e+003,4.2092309570e+003,4.1733334961e+003,
4.5234375000e+000,4.1805126953e+003,4.1994873047e+003,4.1841025391e+003,4.1846152344e+003,4.1594873047e+003,4.1856411133e+003,4.1564101563e+003,4.1625639648e+003,4.1846152344e+003,4.1974360352e+003,4.1830771484e+003,4.1753847656e+003,4.1923076172e+003,4.1712822266e+003,
4.5312500000e+000,4.1846152344e+003,4.1969228516e+003,4.1841025391e+003,4.1851284180e+003,4.1774360352e+003,4.1846152344e+003,4.1641025391e+003,4.1507690430e+003,4.1851284180e+003,4.1953847656e+003,4.1830771484e+003,4.1769228516e+003,4.1943588867e+003,4.1728203125e+003,
4.5390625000e+000,4.1846152344e+003,4.2056411133e+003,4.1841025391e+003,4.1856411133e+003,4.2184614258e+003,4.1866665039e+003,4.1841025391e+003,4.1738461914e+003,4.1846152344e+003,4.2533334961e+003,4.1856411133e+003,4.1764101563e+003,4.2189741211e+003,4.1728203125e+003,
4.5468750000e+000,4.1758974609e+003,4.2102563477e+003,4.1841025391e+003,4.1851284180e+003,4.2189741211e+003,4.1871796875e+003,4.1882050781e+003,4.1933334961e+003,4.1830771484e+003,4.2615385742e+003,4.1861538086e+003,4.1758974609e+003,4.2302563477e+003,4.1784614258e+003,
4.5546875000e+000,4.1758974609e+003,4.2035898438e+003,4.1841025391e+003,4.1851284180e+003,4.2107690430e+003,4.1861538086e+003,4.1912822266e+003,4.1841025391e+003,4.1841025391e+003,4.2364101563e+003,4.1851284180e+003,4.1769228516e+003,4.2200000000e+003,4.1789741211e+003,
4.5625000000e+000,4.1820512695e+003,4.2015385742e+003,4.1846152344e+003,4.1856411133e+003,4.2312822266e+003,4.1866665039e+003,4.1953847656e+003,4.1794873047e+003,4.1866665039e+003,4.2528203125e+003,4.1856411133e+003,4.1769228516e+003,4.2179487305e+003,4.1717949219e+003,
4.5703125000e+000,4.1794873047e+003,4.2056411133e+003,4.1841025391e+003,4.1846152344e+003,4.2374360352e+003,4.1871796875e+003,4.1830771484e+003,4.1892309570e+003,4.1856411133e+003,4.2558974609e+003,4.1861538086e+003,4.1774360352e+003,4.2225639648e+003,4.1712822266e+003,
4.5781250000e+000,4.1769228516e+003,4.2035898438e+003,4.1841025391e+003,4.1835898438e+003,4.2256411133e+003,4.1866665039e+003,4.1661538086e+003,4.1871796875e+003,4.1841025391e+003,4.2184614258e+003,4.1856411133e+003,4.1753847656e+003,4.2133334961e+003,4.1748715820e+003,
4.5859375000e+000,4.1841025391e+003,4.2010258789e+003,4.1851284180e+003,4.1835898438e+003,4.2123076172e+003,4.1871796875e+003,4.1666665039e+003,4.1671796875e+003,4.1846152344e+003,4.1979487305e+003,4.1856411133e+003,4.1738461914e+003,4.2030771484e+003,4.1748715820e+003,
4.5937500000e+000,4.1871796875e+003,4.2025639648e+003,4.1846152344e+003,4.1851284180e+003,4.1897436523e+003,4.1856411133e+003,4.1800000000e+003,4.1579487305e+003,4.1846152344e+003,4.1948715820e+003,4.1851284180e+003,4.1753847656e+003,4.2010258789e+003,4.1723076172e+003,
4.6015625000e+000,4.1769228516e+003,4.2035898438e+003,4.1830771484e+003,4.1856411133e+003,4.1964101563e+003,4.1841025391e+003,4.1805126953e+003,4.1656411133e+003,4.1846152344e+003,4.2010258789e+003,4.1846152344e+003,4.1753847656e+003,4.2066665039e+003,4.1748715820e+003,
4.6093750000e+000,4.1748715820e+003,4.2035898438e+003,4.1835898438e+003,4.1841025391e+003,4.2302563477e+003,4.1851284180e+003,4.1600000000e+003,4.1646152344e+003,4.1861538086e+003,4.2005126953e+003,4.1856411133e+003,4.1753847656e+003,4.2076923828e+003,4.1800000000e+003,
4.6171875000e+000,4.1825639648e+003,4.2010258789e+003,4.1835898438e+003,4.1835898438e+003,4.2297436523e+003,4.1861538086e+003,4.1528203125e+003,4.1558974609e+003,4.1866665039e+003,4.1830771484e+003,4.1846152344e+003,4.1764101563e+003,4.2010258789e+003,4.1758974609e+003,
4.6250000000e+000,4.1789741211e+003,4.2005126953e+003,4.1825639648e+003,4.1846152344e+003,4.2153847656e+003,4.1861538086e+003,4.1743588867e+003,4.1610258789e+003,4.1851284180e+003,4.1943588867e+003,4.1820512695e+003,4.1779487305e+003,4.2010258789e+003,4.1733334961e+003,
4.6328125000e+000,4.1738461914e+003,4.2025639648e+003,4.1835898438e+003,4.1851284180e+003,4.2205126953e+003,4.1856411133e+003,4.1774360352e+003,4.1682050781e+003,4.1856411133e+003,4.2087177734e+003,4.1825639648e+003,4.1779487305e+003,4.2025639648e+003,4.1764101563e+003,
4.6406250000e+000,4.1748715820e+003,4.2015385742e+003,4.1856411133e+003,4.1846152344e+003,4.2164101563e+003,4.1856411133e+003,4.1584614258e+003,4.1646152344e+003,4.1861538086e+003,4.1769228516e+003,4.1841025391e+003,4.1758974609e+003,4.1964101563e+003,4.1743588867e+003,
4.6484375000e+000,4.1769228516e+003,4.2000000000e+003,4.1841025391e+003,4.1851284180e+003,4.2194873047e+003,4.1866665039e+003,4.1605126953e+003,4.1697436523e+003,4.1851284180e+003,4.1584614258e+003,4.1846152344e+003,4.1774360352e+003,4.1917949219e+003,4.1758974609e+003,
4.6562500000e+000,4.1764101563e+003,4.2020512695e+003,4.1830771484e+003,4.1856411133e+003,4.2451284180e+003,4.1871796875e+003,4.1764101563e+003,4.1815385742e+003,4.1866665039e+003,4.1794873047e+003,4.1835898438e+003,4.1769228516e+003,4.1933334961e+003,4.1774360352e+003,
4.6640625000e+000,4.1738461914e+003,4.2025639648e+003,4.1846152344e+003,4.1846152344e+003,4.2456411133e+003,4.1861538086e+003,4.1892309570e+003,4.1810258789e+003,4.1871796875e+003,4.1897436523e+003,4.1841025391e+003,4.1748715820e+003,4.1912822266e+003,4.1707690430e+003,
4.6718750000e+000,4.1764101563e+003,4.2035898438e+003,4.1846152344e+003,4.1830771484e+003,4.2241025391e+003,4.1861538086e+003,4.1948715820e+003,4.1743588867e+003,4.1851284180e+003,4.1923076172e+003,4.1846152344e+003,4.1758974609e+003,4.1923076172e+003,4.1707690430e+003,
4.6796875000e+000,4.1779487305e+003,4.2025639648e+003,4.1830771484e+003,4.1835898438e+003,4.2158974609e+003,4.1871796875e+003,4.1810258789e+003,4.1635898438e+003,4.1846152344e+003,4.1953847656e+003,4.1820512695e+003,4.1764101563e+003,4.1938461914e+003,4.1712822266e+003,
4.6875000000e+000,4.1764101563e+003,4.2005126953e+003,4.1830771484e+003,4.1851284180e+003,4.2338461914e+003,4.1871796875e+003,4.1712822266e+003,4.1620512695e+003,4.1856411133e+003,4.1871796875e+003,4.1841025391e+003,4.1774360352e+003,4.1979487305e+003,4.1712822266e+003,
4.6953125000e+000,4.1758974609e+003,4.2092309570e+003,4.1830771484e+003,4.1851284180e+003,4.2841025391e+003,4.1866665039e+003,4.1902563477e+003,4.1794873047e+003,4.1841025391e+003,4.1912822266e+003,4.1856411133e+003,4.1758974609e+003,4.2112822266e+003,4.1733334961e+003,
4.7031250000e+000,4.1769228516e+003,4.2164101563e+003,4.1835898438e+003,4.1841025391e+003,4.3066665039e+003,4.1866665039e+003,4.1969228516e+003,4.1825639648e+003,4.1835898438e+003,4.1876923828e+003,4.1774360352e+003,4.1758974609e+003,4.2097436523e+003,4.1738461914e+003,
4.7109375000e+000,4.1794873047e+003,4.2082050781e+003,4.1846152344e+003,4.1841025391e+003,4.2564101563e+003,4.1866665039e+003,4.1651284180e+003,4.1564101563e+003,4.1846152344e+003,4.1548715820e+003,4.1764101563e+003,4.1774360352e+003,4.1892309570e+003,4.1743588867e+003,
4.7187500000e+000,4.1758974609e+003,4.2000000000e+003,4.1841025391e+003,4.1846152344e+003,4.2128203125e+003,4.1871796875e+003,4.1502563477e+003,4.1415385742e+003,4.1841025391e+003,4.1456411133e+003,4.1800000000e+003,4.1758974609e+003,4.1830771484e+003,4.1723076172e+003,
4.7265625000e+000,4.1743588867e+003,4.2025639648e+003,4.1841025391e+003,4.1841025391e+003,4.2328203125e+003,4.1876923828e+003,4.1707690430e+003,4.1579487305e+003,4.1835898438e+003,4.1707690430e+003,4.1815385742e+003,4.1774360352e+003,4.1933334961e+003,4.1738461914e+003,
4.7343750000e+000,4.1779487305e+003,4.2020512695e+003,4.1846152344e+003,4.1841025391e+003,4.2466665039e+003,4.1876923828e+003,4.1815385742e+003,4.1671796875e+003,4.1851284180e+003,4.1692309570e+003,4.1820512695e+003,4.1794873047e+003,4.1923076172e+003,4.1743588867e+003,
4.7421875000e+000,4.1758974609e+003,4.1989741211e+003,4.1841025391e+003,4.1841025391e+003,4.2451284180e+003,4.1871796875e+003,4.1805126953e+003,4.1646152344e+003,4.1861538086e+003,4.1476923828e+003,4.1769228516e+003,4.1769228516e+003,4.1841025391e+003,4.1717949219e+003,
4.7500000000e+000,4.1738461914e+003,4.2030771484e+003,4.1846152344e+003,4.1841025391e+003,4.2564101563e+003,4.1866665039e+003,4.1841025391e+003,4.1743588867e+003,4.1861538086e+003,4.1487177734e+003,4.1774360352e+003,4.1764101563e+003,4.1800000000e+003,4.1717949219e+003,
4.7578125000e+000,4.1774360352e+003,4.2041025391e+003,4.1846152344e+003,4.1841025391e+003,4.2476923828e+003,4.1871796875e+003,4.1953847656e+003,4.1830771484e+003,4.1861538086e+003,4.1641025391e+003,4.1805126953e+003,4.1769228516e+003,4.1758974609e+003,4.1707690430e+003,
4.7656250000e+000,4.1800000000e+003,4.2000000000e+003,4.1841025391e+003,4.1841025391e+003,4.2302563477e+003,4.1866665039e+003,4.1984614258e+003,4.1758974609e+003,4.1856411133e+003,4.1584614258e+003,4.1800000000e+003,4.1769228516e+003,4.1723076172e+003,4.1712822266e+003,
4.7734375000e+000,4.1784614258e+003,4.2066665039e+003,4.1846152344e+003,4.1841025391e+003,4.2512822266e+003,4.1866665039e+003,4.1805126953e+003,4.1682050781e+003,4.1851284180e+003,4.1461538086e+003,4.1784614258e+003,4.1769228516e+003,4.1753847656e+003,4.1723076172e+003,
4.7812500000e+000,4.1769228516e+003,4.2174360352e+003,4.1835898438e+003,4.1841025391e+003,4.3030771484e+003,4.1876923828e+003,4.1861538086e+003,4.1871796875e+003,4.1846152344e+003,4.1687177734e+003,4.1764101563e+003,4.1769228516e+003,4.1943588867e+003,4.1733334961e+003,
4.7890625000e+000,4.1789741211e+003,4.2107690430e+003,4.1825639648e+003,4.1841025391e+003,4.3071796875e+003,4.1897436523e+003,4.2076923828e+003,4.1953847656e+003,4.1856411133e+003,4.1871796875e+003,4.1753847656e+003,4.1784614258e+003,4.1969228516e+003,4.1758974609e+003,
4.7968750000e+000,4.1769228516e+003,4.1974360352e+003,4.1835898438e+003,4.1841025391e+003,4.2579487305e+003,4.1887177734e+003,4.1897436523e+003,4.1687177734e+003,4.1846152344e+003,4.1492309570e+003,4.1753847656e+003,4.1764101563e+003,4.1723076172e+003,4.1738461914e+003,
4.8046875000e+000,4.1753847656e+003,4.2000000000e+003,4.1841025391e+003,4.1841025391e+003,4.2389741211e+003,4.1861538086e+003,4.1733334961e+003,4.1641025391e+003,4.1835898438e+003,4.1302563477e+003,4.1769228516e+003,4.1753847656e+003,4.1682050781e+003,4.1748715820e+003,
4.8125000000e+000,4.1784614258e+003,4.2046152344e+003,4.1846152344e+003,4.1841025391e+003,4.2502563477e+003,4.1897436523e+003,4.1958974609e+003,4.1846152344e+003,4.1841025391e+003,4.1584614258e+003,4.1789741211e+003,4.1774360352e+003,4.1748715820e+003,4.1784614258e+003,
4.8203125000e+000,4.1779487305e+003,4.2020512695e+003,4.1846152344e+003,4.1841025391e+003,4.2574360352e+003,4.1938461914e+003,4.2082050781e+003,4.1912822266e+003,4.1846152344e+003,4.1656411133e+003,4.1794873047e+003,4.1774360352e+003,4.1687177734e+003,4.1738461914e+003,
4.8281250000e+000,4.1794873047e+003,4.2015385742e+003,4.1846152344e+003,4.1841025391e+003,4.2600000000e+003,4.1892309570e+003,4.2010258789e+003,4.1815385742e+003,4.1866665039e+003,4.1533334961e+003,4.1784614258e+003,4.1764101563e+003,4.1712822266e+003,4.1717949219e+003,
4.8359375000e+000,4.1800000000e+003,4.1994873047e+003,4.1846152344e+003,4.1841025391e+003,4.2569228516e+003,4.1846152344e+003,4.1938461914e+003,4.1717949219e+003,4.1856411133e+003,4.1461538086e+003,4.1784614258e+003,4.1758974609e+003,4.1753847656e+003,4.1707690430e+003,
4.8437500000e+000,4.1789741211e+003,4.1969228516e+003,4.1820512695e+003,4.1841025391e+003,4.2594873047e+003,4.1861538086e+003,4.1830771484e+003,4.1676923828e+003,4.1835898438e+003,4.1338461914e+003,4.1784614258e+003,4.1769228516e+003,4.1641025391e+003,4.1697436523e+003,
4.8515625000e+000,4.1779487305e+003,4.1974360352e+003,4.1841025391e+003,4.1846152344e+003,4.2605126953e+003,4.1876923828e+003,4.1820512695e+003,4.1656411133e+003,4.1841025391e+003,4.1292309570e+003,4.1774360352e+003,4.1758974609e+003,4.1579487305e+003,4.1733334961e+003,
4.8593750000e+000,4.1769228516e+003,4.1994873047e+003,4.1820512695e+003,4.1835898438e+003,4.2620512695e+003,4.1876923828e+003,4.2010258789e+003,4.1707690430e+003,4.1851284180e+003,4.1507690430e+003,4.1794873047e+003,4.1743588867e+003,4.1748715820e+003,4.1738461914e+003,
4.8671875000e+000,4.1805126953e+003,4.2010258789e+003,4.1779487305e+003,4.1846152344e+003,4.2748715820e+003,4.1887177734e+003,4.2076923828e+003,4.1810258789e+003,4.1851284180e+003,4.1692309570e+003,4.1825639648e+003,4.1794873047e+003,4.1907690430e+003,4.1738461914e+003,
4.8750000000e+000,4.1805126953e+003,4.1994873047e+003,4.1805126953e+003,4.1861538086e+003,4.2692309570e+003,4.1871796875e+003,4.1974360352e+003,4.1846152344e+003,4.1851284180e+003,4.1564101563e+003,4.1779487305e+003,4.1800000000e+003,4.1871796875e+003,4.1738461914e+003,
4.8828125000e+000,4.1764101563e+003,4.1989741211e+003,4.1815385742e+003,4.1846152344e+003,4.2507690430e+003,4.1923076172e+003,4.2076923828e+003,4.1830771484e+003,4.1851284180e+003,4.1441025391e+003,4.1743588867e+003,4.1758974609e+003,4.1841025391e+003,4.1748715820e+003,
4.8906250000e+000,4.1758974609e+003,4.2000000000e+003,4.1835898438e+003,4.1851284180e+003,4.2789741211e+003,4.2010258789e+003,4.2174360352e+003,4.1912822266e+003,4.1851284180e+003,4.1656411133e+003,4.1774360352e+003,4.1769228516e+003,4.1948715820e+003,4.1769228516e+003,
4.8984375000e+000,4.1769228516e+003,4.2015385742e+003,4.1830771484e+003,4.1866665039e+003,4.3128203125e+003,4.2005126953e+003,4.2051284180e+003,4.2025639648e+003,4.1856411133e+003,4.1923076172e+003,4.1805126953e+003,4.1753847656e+003,4.2035898438e+003,4.1743588867e+003,
4.9062500000e+000,4.1789741211e+003,4.2000000000e+003,4.1800000000e+003,4.1851284180e+003,4.2723076172e+003,4.1969228516e+003,4.1907690430e+003,4.1948715820e+003,4.1841025391e+003,4.1882050781e+003,4.1800000000e+003,4.1748715820e+003,4.1969228516e+003,4.1743588867e+003,
4.9140625000e+000,4.1789741211e+003,4.1994873047e+003,4.1810258789e+003,4.1841025391e+003,4.2456411133e+003,4.1989741211e+003,4.1989741211e+003,4.1876923828e+003,4.1835898438e+003,4.1769228516e+003,4.1800000000e+003,4.1764101563e+003,4.1933334961e+003,4.1743588867e+003,
4.9218750000e+000,4.1774360352e+003,4.2102563477e+003,4.1800000000e+003,4.1856411133e+003,4.3061538086e+003,4.2010258789e+003,4.2282050781e+003,4.2010258789e+003,4.1866665039e+003,4.1902563477e+003,4.1830771484e+003,4.1764101563e+003,4.2066665039e+003,4.1748715820e+003,
4.9296875000e+000,4.1774360352e+003,4.2194873047e+003,4.1815385742e+003,4.1861538086e+003,4.3143588867e+003,4.1994873047e+003,4.2425639648e+003,4.1984614258e+003,4.1866665039e+003,4.1928203125e+003,4.1815385742e+003,4.1779487305e+003,4.2051284180e+003,4.1769228516e+003,
4.9375000000e+000,4.1769228516e+003,4.2123076172e+003,4.1825639648e+003,4.1846152344e+003,4.2528203125e+003,4.1994873047e+003,4.2400000000e+003,4.1830771484e+003,4.1851284180e+003,4.1912822266e+003,4.1784614258e+003,4.1733334961e+003,4.1948715820e+003,4.1733334961e+003,
4.9453125000e+000,4.1779487305e+003,4.2087177734e+003,4.1815385742e+003,4.1851284180e+003,4.2707690430e+003,4.2000000000e+003,4.2323076172e+003,4.2010258789e+003,4.1866665039e+003,4.2123076172e+003,4.1820512695e+003,4.1753847656e+003,4.2102563477e+003,4.1758974609e+003,
4.9531250000e+000,4.1779487305e+003,4.2169228516e+003,4.1810258789e+003,4.1856411133e+003,4.3210258789e+003,4.2005126953e+003,4.2220512695e+003,4.2276923828e+003,4.1861538086e+003,4.2112822266e+003,4.1825639648e+003,4.1815385742e+003,4.2205126953e+003,4.1805126953e+003,
4.9609375000e+000,4.1758974609e+003,4.2138461914e+003,4.1805126953e+003,4.1835898438e+003,4.2866665039e+003,4.2005126953e+003,4.2143588867e+003,4.2184614258e+003,4.1846152344e+003,4.1743588867e+003,4.1794873047e+003,4.1774360352e+003,4.2071796875e+003,4.1769228516e+003,
4.9687500000e+000,4.1789741211e+003,4.2010258789e+003,4.1805126953e+003,4.1835898438e+003,4.2487177734e+003,4.2010258789e+003,4.2087177734e+003,4.1958974609e+003,4.1841025391e+003,4.1548715820e+003,4.1784614258e+003,4.1753847656e+003,4.1979487305e+003,4.1738461914e+003,
4.9765625000e+000,4.1789741211e+003,4.1984614258e+003,4.1794873047e+003,4.1851284180e+003,4.2615385742e+003,4.2005126953e+003,4.2164101563e+003,4.1902563477e+003,4.1841025391e+003,4.1635898438e+003,4.1805126953e+003,4.1764101563e+003,4.1984614258e+003,4.1723076172e+003,
4.9843750000e+000,4.1753847656e+003,4.2076923828e+003,4.1810258789e+003,4.1851284180e+003,4.2692309570e+003,4.1989741211e+003,4.2312822266e+003,4.1948715820e+003,4.1846152344e+003,4.1692309570e+003,4.1841025391e+003,4.1789741211e+003,4.2082050781e+003,4.1758974609e+003,
4.9921875000e+000,4.1764101563e+003,4.2205126953e+003,4.1815385742e+003,4.1851284180e+003,4.3133334961e+003,4.1994873047e+003,4.2471796875e+003,4.2087177734e+003,4.1856411133e+003,4.2133334961e+003,4.1841025391e+003,4.1815385742e+003,4.2394873047e+003,4.1779487305e+003,
5.0000000000e+000,4.1774360352e+003,4.2251284180e+003,4.1784614258e+003,4.1851284180e+003,4.3692309570e+003,4.2010258789e+003,4.2594873047e+003,4.2241025391e+003,4.1846152344e+003,4.2753847656e+003,4.1815385742e+003,4.1769228516e+003,4.2589741211e+003,4.1748715820e+003,
5.0078125000e+000,4.1784614258e+003,4.2184614258e+003,4.1794873047e+003,4.1851284180e+003,4.3107690430e+003,4.2005126953e+003,4.2441025391e+003,4.2102563477e+003,4.1830771484e+003,4.2333334961e+003,4.1805126953e+003,4.1784614258e+003,4.2292309570e+003,4.1748715820e+003,
5.0156250000e+000,4.1774360352e+003,4.2143588867e+003,4.1794873047e+003,4.1851284180e+003,4.2589741211e+003,4.1994873047e+003,4.2241025391e+003,4.1989741211e+003,4.1841025391e+003,4.1748715820e+003,4.1805126953e+003,4.1784614258e+003,4.2112822266e+003,4.1728203125e+003,
5.0234375000e+000,4.1779487305e+003,4.2200000000e+003,4.1805126953e+003,4.1851284180e+003,4.3282050781e+003,4.1989741211e+003,4.2389741211e+003,4.2158974609e+003,4.1835898438e+003,4.2230771484e+003,4.1851284180e+003,4.1753847656e+003,4.2420512695e+003,4.1723076172e+003,
5.0312500000e+000,4.1774360352e+003,4.2215385742e+003,4.1825639648e+003,4.1851284180e+003,4.3538461914e+003,4.1994873047e+003,4.2543588867e+003,4.2241025391e+003,4.1825639648e+003,4.2517949219e+003,4.1856411133e+003,4.1758974609e+003,4.2538461914e+003,4.1717949219e+003,
5.0390625000e+000,4.1743588867e+003,4.2169228516e+003,4.1805126953e+003,4.1846152344e+003,4.3153847656e+003,4.2005126953e+003,4.2543588867e+003,4.2266665039e+003,4.1846152344e+003,4.2184614258e+003,4.1789741211e+003,4.1769228516e+003,4.2328203125e+003,4.1697436523e+003,
5.0468750000e+000,4.1764101563e+003,4.2174360352e+003,4.1820512695e+003,4.1856411133e+003,4.3328203125e+003,4.2005126953e+003,4.2697436523e+003,4.2379487305e+003,4.1856411133e+003,4.2379487305e+003,4.1774360352e+003,4.1805126953e+003,4.2256411133e+003,4.1723076172e+003,
5.0546875000e+000,4.1764101563e+003,4.2205126953e+003,4.1825639648e+003,4.1856411133e+003,4.3451284180e+003,4.1994873047e+003,4.2820512695e+003,4.2405126953e+003,4.1841025391e+003,4.2712822266e+003,4.1815385742e+003,4.1794873047e+003,4.2374360352e+003,4.1728203125e+003,
5.0625000000e+000,4.1738461914e+003,4.2205126953e+003,4.1789741211e+003,4.1841025391e+003,4.3030771484e+003,4.2015385742e+003,4.2641025391e+003,4.2358974609e+003,4.1835898438e+003,4.2492309570e+003,4.1835898438e+003,4.1789741211e+003,4.2323076172e+003,4.1738461914e+003,
5.0703125000e+000,4.1758974609e+003,4.2174360352e+003,4.1789741211e+003,4.1851284180e+003,4.2897436523e+003,4.1989741211e+003,4.2487177734e+003,4.2353847656e+003,4.1846152344e+003,4.2369228516e+003,4.1830771484e+003,4.1800000000e+003,4.2158974609e+003,4.1733334961e+003,
5.0781250000e+000,4.1743588867e+003,4.2164101563e+003,4.1800000000e+003,4.1861538086e+003,4.3179487305e+003,4.1892309570e+003,4.2451284180e+003,4.2353847656e+003,4.1841025391e+003,4.2456411133e+003,4.1830771484e+003,4.1758974609e+003,4.2148715820e+003,4.1687177734e+003,
5.0859375000e+000,4.1717949219e+003,4.2158974609e+003,4.1810258789e+003,4.1856411133e+003,4.3076923828e+003,4.1851284180e+003,4.2251284180e+003,4.2317949219e+003,4.1841025391e+003,4.2246152344e+003,4.1835898438e+003,4.1764101563e+003,4.2087177734e+003,4.1738461914e+003,
